,keypoint_coords,keypoint_scores
1114,"[[37.62728047925373, 488.91585208582535], [27.838747379391695, 507.2187929290333], [30.716280116591342, 463.9224987851376], [46.186606074488445, 530.4414506392045], [52.87798069798669, 422.99647573078647], [156.17193683358127, 537.4281887802781], [171.6073554726534, 389.1500285025419], [280.9604146646899, 595.205579693808], [310.83708306246024, 331.1968322461872], [406.12558542295943, 602.7920108776914], [395.13634322410405, 372.9983505906101], [406.57854126774987, 522.7092396129261], [416.2403215752092, 433.3213170977871], [615.5583229286726, 542.3379180762186], [603.261219956154, 425.0580213628888], [728.0313938052155, 529.3025755083733], [726.7852514954501, 400.0502569025213]]","[0.9199990034103394, 0.9341608285903931, 0.93646240234375, 0.45171624422073364, 0.6196165084838867, 0.9527168273925781, 0.993417501449585, 0.9190528988838196, 0.7849969863891602, 0.42350074648857117, 0.6580990552902222, 0.9863981008529663, 0.9740741848945618, 0.9494485855102539, 0.9442617893218994, 0.8421847224235535, 0.9182524681091309]"
1115,"[[37.910841032516124, 485.84651381205146], [29.329646398854813, 503.44927774091656], [29.34595684672511, 456.00495114851225], [47.90196822410406, 531.2096175052333], [63.128468890522804, 438.0940064060631], [165.9621863254281, 531.6890150736393], [170.21196658112282, 385.68553285735646], [328.6827790016352, 581.9335441041791], [294.2591425873513, 303.5280481365879], [413.6079522066338, 597.0465693861673], [381.2102693069813, 368.1464586759868], [414.4782652965812, 525.4064065303529], [417.51409228457965, 426.4069567228618], [610.4047945821009, 541.5461197994542], [600.4639419289523, 414.7844115626869], [718.0940054294675, 537.2122878663278], [726.3201761911082, 404.7419395629299]]","[0.9624147415161133, 0.9648774862289429, 0.9542875289916992, 0.496320515871048, 0.711621105670929, 0.9725229740142822, 0.9959206581115723, 0.8629301190376282, 0.9018937349319458, 0.9296578764915466, 0.8523271083831787, 0.9721648097038269, 0.9882192611694336, 0.9583908319473267, 0.971976637840271, 0.8935055732727051, 0.9331091642379761]"
1116,"[[36.31641050826671, 482.4383574125299], [31.657272338867188, 501.6467840021307], [31.654633189356606, 451.79875570050837], [49.810092216314274, 525.5266925136439], [67.22042296653571, 433.85254782352723], [163.9004625719647, 530.1679021661931], [173.73759318506995, 377.99855209423595], [325.3258312136628, 576.9391584624514], [308.5760877742324, 298.76481161163184], [414.4093403483546, 593.3044736579275], [384.0418688751931, 344.8969177538128], [408.2459121526674, 523.9910917875299], [418.7792156851569, 414.54192531165893], [609.3365830709768, 532.2407320013457], [600.8378224927326, 403.9901368355637], [715.7627042060675, 532.896728515625], [734.7500228438266, 399.8525833056874]]","[0.9621119499206543, 0.962482750415802, 0.9506940841674805, 0.4509251117706299, 0.7076199054718018, 0.9663882255554199, 0.9951499104499817, 0.8902578353881836, 0.8914257287979126, 0.936315655708313, 0.9009923934936523, 0.8411054611206055, 0.9896916151046753, 0.9521558284759521, 0.9760665893554688, 0.8911601305007935, 0.9217184782028198]"
1117,"[[37.41719410031341, 473.89036917800536], [31.057514589886335, 496.26009854403407], [29.46571061777514, 445.7347318658418], [48.304070051326306, 522.2744239916642], [63.59179394744164, 432.03067177220396], [160.8522511859273, 526.0731966301585], [171.46897963590402, 376.6551449424342], [324.33071438101837, 566.2316179047361], [300.6510871177496, 302.14786657305996], [416.26034155557323, 582.6014399186275], [390.4758949279785, 350.2363199480413], [406.3489179389421, 520.2220102702602], [418.76673798782883, 414.83429977197966], [610.9700985176619, 527.3322496916119], [599.6714443827784, 402.73469258723645], [720.6609719963961, 528.3895187742972], [733.6666952731998, 398.4544606185986]]","[0.9700149297714233, 0.9468493461608887, 0.9177572727203369, 0.44371333718299866, 0.6665282249450684, 0.9667341709136963, 0.9954854846000671, 0.8807257413864136, 0.9199401140213013, 0.9348717927932739, 0.9358935356140137, 0.8333797454833984, 0.9895790815353394, 0.9562343955039978, 0.9735891819000244, 0.8843157887458801, 0.9211163520812988]"
1118,"[[67.34931298189385, 474.07665781997605], [29.831113149953445, 471.4652818013606], [29.049269831457803, 427.7269398082386], [51.34308220619379, 509.31502784838517], [66.2406875255496, 429.84764573676733], [151.96117064010267, 517.816039454994], [171.67905656681504, 373.26411927145637], [280.0104121718296, 576.0393535121206], [306.16210999599724, 300.5858790931519], [406.1396440905194, 584.2733410556921], [396.0418738431709, 345.26192551024224], [404.43381185309835, 508.98758737664474], [412.8915963283805, 413.6186678215647], [598.530213777409, 532.5985148306669], [594.0578348026719, 395.0920302103581], [717.2550456246664, 533.5827519905054], [731.1877512710039, 396.77649867591674]]","[0.95632004737854, 0.9196403622627258, 0.9510080814361572, 0.48107385635375977, 0.6694453954696655, 0.44474053382873535, 0.9960910677909851, 0.9578330516815186, 0.9099355936050415, 0.9348450899124146, 0.9428959488868713, 0.9887622594833374, 0.990447998046875, 0.9626692533493042, 0.9795359373092651, 0.9027947187423706, 0.9217760562896729]"
1119,"[[43.7690411944722, 464.731690621262], [34.02770415017771, 492.47921939101514], [31.397760169450628, 441.71486594460225], [52.346453467080764, 508.1300215287642], [63.38318146106809, 433.542754980936], [174.71234636528547, 537.3837032044333], [173.99039410435876, 367.9385682612515], [328.58123158299645, 561.255294580779], [314.7574105373649, 296.3192236138303], [411.6411244592001, 575.0895815032521], [410.72536477377247, 335.7461796080667], [408.67152067672373, 515.2893533661035], [423.28992521624235, 412.6105597829134], [605.1855567665988, 532.4598978581041], [594.8613267055778, 396.41355487148155], [728.2541421180548, 527.1282112085078], [735.098981868389, 392.2299140492124]]","[0.9595646858215332, 0.9390203952789307, 0.9161416888237, 0.45288944244384766, 0.6523560285568237, 0.9648929238319397, 0.9951650500297546, 0.8748345375061035, 0.8379846811294556, 0.8868842720985413, 0.8946249485015869, 0.9234554767608643, 0.9843029379844666, 0.9474560022354126, 0.9691634774208069, 0.8520628809928894, 0.8860958218574524]"
1120,"[[43.01807403564453, 454.3454227721292], [38.350177543107854, 484.33161320298484], [34.65754442436751, 432.8843112197219], [57.06016345356786, 498.64883349843], [68.62060200890829, 427.68180007569526], [178.69435687397802, 535.4975212133672], [178.4545816377152, 366.7378811630906], [322.59842451228656, 551.283738715797], [313.8186606473701, 293.8934761941718], [407.4769685434741, 561.1513946387186], [391.3635246809139, 332.58031233646085], [405.3238965189734, 511.5672484767494], [419.2611029702564, 406.71174409857207], [589.1922288495441, 524.9113676080293], [588.8745798066606, 399.41362590881056], [718.4931374261546, 526.6346967049193], [722.7316587802976, 398.0101243160558]]","[0.9760664105415344, 0.9572039246559143, 0.9245525598526001, 0.4511014223098755, 0.6246564388275146, 0.964182436466217, 0.9955250024795532, 0.888701856136322, 0.8796173334121704, 0.8687095046043396, 0.9506626129150391, 0.9172277450561523, 0.9860404133796692, 0.9439997673034668, 0.9757301807403564, 0.8749345541000366, 0.9226261377334595]"
1121,"[[42.99180221557617, 452.0048150605562], [45.57801441813624, 479.54606854744503], [42.15792545052462, 423.6779201087769], [59.557176811750544, 494.4714833674819], [41.269054856411245, 404.5159736888831], [175.15789652979652, 527.5882206236917], [176.19570270804473, 364.7792629990281], [314.14466804681825, 552.708249616851], [318.7296706798465, 292.5240634388901], [407.14375544703285, 562.8978966525867], [397.82004334205806, 323.0831368916343], [398.6241698375968, 509.81026535399224], [414.29161081757655, 398.56316014340047], [576.9435863938443, 517.277861234674], [580.7881784660872, 393.10869125658246], [730.183648575184, 529.7585869748057], [732.0213028663812, 431.35793293492077]]","[0.9772549271583557, 0.9480475187301636, 0.9038465023040771, 0.37751156091690063, 0.6651755571365356, 0.9689315557479858, 0.9955992102622986, 0.9020731449127197, 0.901152491569519, 0.8792679309844971, 0.9552366137504578, 0.936058759689331, 0.9898356199264526, 0.9329354166984558, 0.9794542789459229, 0.5546651482582092, 0.7369515895843506]"
1122,"[[80.38116872033407, 431.6346324573864], [39.0405229967694, 466.4847137597189], [29.09822322047034, 427.8247303939892], [57.00967948381291, 472.1597071013382], [71.7322348661201, 424.92665852085827], [172.77405166625977, 523.1396513578424], [138.8132931021757, 390.9591221239008], [320.3133493467819, 542.0286450545753], [277.16708130060243, 303.5032909338554], [415.8680719774823, 587.8139776932566], [388.0925917514535, 313.172852730637], [412.30788212044297, 490.62398385773434], [404.7740117671878, 369.8921692770634], [587.7716357652531, 499.011902147503], [585.1510894243107, 377.9464969908792], [708.3950632671978, 501.50721791828647], [715.5220629004546, 381.1411245245683]]","[0.9499409198760986, 0.907463788986206, 0.9641577005386353, 0.45511916279792786, 0.6396374702453613, 0.9749407768249512, 0.43774983286857605, 0.9206852912902832, 0.9701457023620605, 0.8286471366882324, 0.9583824872970581, 0.9948755502700806, 0.8713719248771667, 0.9213859438896179, 0.880500316619873, 0.8748658895492554, 0.9196439981460571]"
1123,"[[72.79964801877044, 426.3701195237739], [38.01466857555301, 464.723723927183], [44.710335753684824, 434.44962058911483], [52.94744260921035, 458.3567992579994], [43.23934058255928, 391.45917025479406], [171.571260851483, 490.5670477670916], [135.00253757210666, 373.12468752336275], [302.4563346685365, 554.9224065023176], [274.5291474364525, 300.18139998878587], [410.22409013260244, 552.4085874420604], [396.2537868411042, 312.299515573602], [411.37938806622526, 491.72922691089684], [398.9152856649355, 363.7953003513756], [572.8379263766976, 503.54386471104965], [583.9270972318428, 375.37497780539775], [708.4082558654076, 509.4756525213068], [714.0538580473079, 380.3204411410829]]","[0.9554296135902405, 0.884804368019104, 0.944586992263794, 0.349964439868927, 0.7683271169662476, 0.41340452432632446, 0.3690643906593323, 0.9049234986305237, 0.9734315872192383, 0.9446737170219421, 0.9535963535308838, 0.9960697889328003, 0.9148221015930176, 0.9186899662017822, 0.9148733615875244, 0.9026796817779541, 0.9245755672454834]"
1124,"[[71.74000744486965, 426.9199031848086], [35.84458222500113, 465.3274171090012], [42.61910580479822, 435.9282483552632], [45.898056961769285, 456.6663181724731], [62.95673521174941, 412.08485288483104], [162.27948938414107, 490.60500710774835], [131.88863088918288, 367.83934378738036], [302.76069978226064, 548.669982618122], [276.76849099092703, 296.28238422448555], [400.33684087354084, 549.8951626280278], [393.2240243068961, 304.7207218151914], [410.502159806185, 492.2810803646106], [406.1519407006197, 363.80161997233853], [579.3235512666924, 505.5150607898475], [595.1802480830703, 376.8304823003888], [705.918548983197, 516.3915431556519], [717.8924207022023, 377.842779570219]]","[0.9619928598403931, 0.8868714570999146, 0.9509959816932678, 0.3672737777233124, 0.6625490784645081, 0.48140278458595276, 0.3631686568260193, 0.9153422117233276, 0.9695291519165039, 0.9592244029045105, 0.9441314339637756, 0.9963362812995911, 0.9308696985244751, 0.9087590575218201, 0.932642936706543, 0.8807996511459351, 0.9252826571464539]"
1125,"[[78.58417874713277, 414.1029934677781], [37.76690345586732, 451.48110421650716], [29.82758588569109, 417.6141415828723], [54.17493687119595, 449.7632215582013], [64.6722201857456, 401.83923091614645], [163.60527464400892, 483.92589039779733], [128.5585281017215, 366.81610837507475], [306.8213934787484, 538.3115631541567], [272.99791478001794, 290.9692797136079], [389.5192882626556, 544.6393085096441], [383.9711598241052, 294.08637107274177], [400.0583302919255, 482.7887495853114], [399.7793236887732, 362.7872857636812], [579.7731640837914, 498.6506090666118], [589.2356614401174, 374.80751439144734], [706.043716475021, 514.3337472431967], [717.7415325253509, 375.08872292258525]]","[0.9445707201957703, 0.9034042358398438, 0.961701512336731, 0.417495995759964, 0.6257963180541992, 0.4187316596508026, 0.34782421588897705, 0.9485410451889038, 0.9604486227035522, 0.9759628772735596, 0.9569780826568604, 0.9960152506828308, 0.9397649765014648, 0.9224675893783569, 0.9357375502586365, 0.8926633596420288, 0.9308337569236755]"
1126,"[[76.99626736308254, 411.0146846497458], [39.69685239570086, 448.47468179949163], [30.89226540853811, 416.3843445116253], [55.07608360467955, 442.62081456526613], [64.19446483878203, 397.85288030450994], [162.37514123251273, 479.65340573251535], [129.12631686898166, 362.84218236019734], [305.847194582917, 535.8913118645335], [271.15275560423385, 293.0478903665497], [394.77095643864124, 546.7706298828125], [384.7513780815657, 293.88723584453453], [397.5579833540806, 481.91924318742525], [398.20927222939423, 358.83793735047846], [562.5926723923794, 496.37927187686904], [585.7480379592541, 368.21274460787976], [701.7541222239649, 505.04174337432715], [699.5447919091513, 351.12492757550837]]","[0.933268666267395, 0.9043114185333252, 0.9632372856140137, 0.35163426399230957, 0.6383535265922546, 0.3620949983596802, 0.3587445616722107, 0.9474449157714844, 0.9593415260314941, 0.9726997017860413, 0.9544480443000793, 0.995978057384491, 0.9472904801368713, 0.876875638961792, 0.9397909641265869, 0.9056110382080078, 0.8974578380584717]"
1127,"[[78.36609933542651, 409.4125205592105], [39.354669970135355, 449.6657551304575], [32.21622404941293, 414.5864882765774], [54.8893779488497, 443.13840145129336], [64.69356013453285, 396.2642505408474], [160.73842762791833, 481.2693166048333], [129.11753650044287, 363.32204134270336], [308.85589431052983, 534.7264135625373], [274.94048943630486, 291.51603497956927], [397.3021338706793, 552.0426218133224], [392.7836327663688, 292.58899761729265], [402.47208446680116, 476.8349066191313], [401.35756344018984, 358.5436077209181], [564.741727429767, 494.5856676603618], [586.2466703015705, 358.13270970394734], [695.596734468327, 501.0951167202452], [696.1154848143112, 353.20030978992224]]","[0.9364595413208008, 0.8959677815437317, 0.9613438248634338, 0.38529807329177856, 0.6282730102539062, 0.3745971918106079, 0.3267868757247925, 0.9380617141723633, 0.9632737636566162, 0.972568154335022, 0.9484881162643433, 0.99552321434021, 0.948773980140686, 0.8308494687080383, 0.9466455578804016, 0.8729652166366577, 0.8827577233314514]"
1128,"[[77.90878952381223, 410.2082612982207], [37.783128871474155, 450.2419795716208], [29.642738342285156, 415.6344414669931], [53.98719193214594, 442.8900117280951], [63.921700233636905, 393.4714146664268], [164.35237440952037, 482.19253321013383], [132.28001865120822, 356.96814724132776], [312.4246354213981, 533.9344838703648], [277.1454705083093, 285.0195998780465], [396.6121379941009, 550.8891654128663], [401.46714010904003, 287.9530243211956], [408.1100668130919, 478.8394581187855], [405.01728434895364, 356.37495561079544], [575.3044918858728, 482.11415268017345], [595.0177230834961, 357.18127382999404], [718.0113052545593, 495.00667991820706], [704.8391809241716, 352.9967619243421]]","[0.9352847337722778, 0.8860979080200195, 0.9584438800811768, 0.35534632205963135, 0.6092851161956787, 0.32164376974105835, 0.265947163105011, 0.9401362538337708, 0.9713423252105713, 0.9764262437820435, 0.9543426036834717, 0.9957603216171265, 0.9558377861976624, 0.8359458446502686, 0.9552509784698486, 0.9558541774749756, 0.8961271047592163]"
